,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
330,23,60000,RENT,4,DEBTCONSOLIDATION,B,24750,9.33,1,0.41,N,3
331,24,84200,RENT,8,MEDICAL,C,24500,13.85,0,0.29,N,4
332,22,16800,MORTGAGE,5,EDUCATION,B,2000,10.65,0,0.12,N,2
333,24,92000,RENT,8,MEDICAL,B,24500,11.46,0,0.27,N,4
334,23,160000,MORTGAGE,5,PERSONAL,A,35000,7.66,0,0.22,N,2
335,24,160000,MORTGAGE,9,VENTURE,E,12000,16.77,0,0.07,N,4
336,25,160000,MORTGAGE,1,PERSONAL,B,12000,9.63,0,0.07,N,4
337,26,160000,RENT,6,PERSONAL,C,25000,12.23,0,0.16,Y,4
338,25,125800,MORTGAGE,0,MEDICAL,D,10000,14.09,1,0.07,N,4
339,25,54000,RENT,2,PERSONAL,C,24250,13.98,1,0.45,N,4
340,23,62500,RENT,1,EDUCATION,B,24250,10.62,1,0.39,N,4
341,25,68400,RENT,9,PERSONAL,E,24250,17.56,1,0.35,N,4
342,26,56045,RENT,1,MEDICAL,D,24250,14.96,1,0.37,N,2
343,22,74000,RENT,7,DEBTCONSOLIDATION,D,24250,15.65,1,0.33,Y,2
344,24,65453,RENT,9,MEDICAL,D,24250,15.7,1,0.31,N,2
345,24,89908,RENT,1,VENTURE,B,24250,12.53,0,0.27,N,3
346,26,78000,RENT,0,HOMEIMPROVEMENT,E,24250,17.56,1,0.31,Y,3
347,23,100000,RENT,0,PERSONAL,C,24250,12.87,0,0.24,Y,2
348,23,103000,RENT,6,PERSONAL,D,24250,15.7,0,0.24,N,2
349,25,160000,OWN,5,VENTURE,B,15000,11.14,0,0.09,N,4
350,24,160000,MORTGAGE,3,VENTURE,D,20000,16.0,0,0.13,N,3
351,23,160000,MORTGAGE,2,EDUCATION,D,25000,15.65,0,0.16,Y,2
352,21,160000,MORTGAGE,3,VENTURE,D,15250,15.31,0,0.1,Y,4
353,25,160000,MORTGAGE,3,VENTURE,C,20000,13.47,0,0.13,Y,2
354,22,16800,MORTGAGE,0,HOMEIMPROVEMENT,C,4750,13.85,1,0.28,Y,2
355,21,16800,MORTGAGE,0,VENTURE,B,6000,10.39,1,0.36,N,4
356,25,115200,RENT,0,HOMEIMPROVEMENT,B,24250,11.36,0,0.21,N,2
357,23,144000,RENT,0,EDUCATION,B,24250,11.83,0,0.17,N,3
358,23,287000,RENT,3,EDUCATION,B,24250,12.53,0,0.08,N,3
359,22,108000,RENT,1,HOMEIMPROVEMENT,D,24150,14.96,1,0.22,Y,3
360,22,43000,RENT,7,DEBTCONSOLIDATION,C,24000,13.85,1,0.56,Y,3
361,23,47004,RENT,1,VENTURE,B,24000,11.58,1,0.51,N,4
362,24,48000,RENT,4,VENTURE,D,24000,16.29,1,0.5,Y,2
363,21,44964,RENT,2,EDUCATION,D,24000,16.29,1,0.53,Y,2
364,25,52000,RENT,4,PERSONAL,B,24000,10.74,1,0.46,N,2
365,22,17352,MORTGAGE,4,EDUCATION,C,2250,15.27,0,0.13,Y,3
366,24,47000,RENT,3,PERSONAL,F,24000,17.8,1,0.51,N,2
367,22,17400,MORTGAGE,6,VENTURE,B,1000,11.36,0,0.06,N,2
368,22,49000,RENT,2,MEDICAL,E,24000,17.56,1,0.49,N,4
369,26,60000,RENT,0,PERSONAL,A,24000,7.9,1,0.4,N,4
370,25,60000,RENT,3,PERSONAL,B,24000,10.99,1,0.4,N,4
371,22,60000,RENT,0,PERSONAL,A,24000,7.29,1,0.4,N,3
372,21,60000,RENT,5,MEDICAL,B,24000,10.75,1,0.4,N,2
373,26,62004,RENT,9,DEBTCONSOLIDATION,A,24000,7.9,1,0.39,N,3
374,22,62400,RENT,3,EDUCATION,D,24000,14.84,1,0.38,N,2
375,23,59000,RENT,5,DEBTCONSOLIDATION,E,24000,19.69,1,0.41,Y,2
376,24,60000,RENT,0,VENTURE,D,24000,14.96,1,0.4,N,4
377,25,66143,RENT,9,EDUCATION,A,24000,6.99,1,0.36,N,3
378,22,62250,RENT,3,PERSONAL,E,24000,16.45,1,0.39,Y,4
379,24,70000,RENT,8,EDUCATION,B,24000,10.99,1,0.34,N,4
380,23,74000,RENT,7,DEBTCONSOLIDATION,B,24000,10.99,1,0.32,N,2
381,22,18000,OWN,3,PERSONAL,A,3000,7.9,1,0.17,N,4
382,22,75000,RENT,6,EDUCATION,B,24000,12.69,1,0.32,N,4
383,24,75000,RENT,9,MEDICAL,B,24000,10.37,1,0.32,N,3
384,26,69000,RENT,0,DEBTCONSOLIDATION,F,24000,15.83,1,0.35,N,3
385,23,78000,RENT,4,PERSONAL,C,24000,13.92,1,0.31,N,3
386,22,18000,OWN,4,VENTURE,B,2000,11.49,0,0.11,N,3
387,24,80000,RENT,2,MEDICAL,B,24000,10.25,0,0.3,N,2
388,22,18000,OWN,1,HOMEIMPROVEMENT,A,3500,7.49,1,0.19,N,4
389,23,18000,OWN,3,EDUCATION,A,4000,5.99,1,0.22,N,2
390,23,74700,RENT,6,PERSONAL,D,24000,12.92,1,0.32,N,2
391,26,88596,RENT,3,PERSONAL,B,24000,11.58,0,0.27,N,3
392,25,95000,RENT,4,EDUCATION,A,24000,8.9,0,0.25,N,2
393,22,83000,RENT,6,DEBTCONSOLIDATION,E,24000,19.69,1,0.29,N,3
394,25,95000,RENT,9,VENTURE,A,24000,6.54,0,0.25,N,4
395,21,18000,OWN,3,HOMEIMPROVEMENT,D,4900,14.54,1,0.27,Y,4
396,21,18000,OWN,4,EDUCATION,B,5000,11.11,1,0.28,N,2
397,26,100000,RENT,5,PERSONAL,C,24000,12.73,0,0.24,N,4
398,24,110000,RENT,7,VENTURE,D,24000,15.62,0,0.22,N,4
399,24,18000,OWN,0,HOMEIMPROVEMENT,A,6250,6.54,1,0.35,N,4
400,26,103872,RENT,6,DEBTCONSOLIDATION,G,24000,20.03,1,0.23,N,4
401,22,120000,RENT,4,EDUCATION,B,24000,9.91,0,0.2,N,4
402,24,120000,RENT,1,VENTURE,B,24000,12.69,0,0.2,N,4
403,26,108000,RENT,9,EDUCATION,G,24000,20.16,1,0.22,N,3
404,24,124080,RENT,4,PERSONAL,D,24000,16.49,0,0.19,Y,4
405,23,18000,MORTGAGE,1,MEDICAL,D,2500,15.95,1,0.14,N,2
406,24,130000,RENT,7,DEBTCONSOLIDATION,B,24000,11.49,0,0.18,N,3
407,25,135000,RENT,8,PERSONAL,B,24000,10.99,0,0.18,N,2
408,24,135000,RENT,4,HOMEIMPROVEMENT,C,24000,13.79,0,0.18,N,2
409,23,114750,RENT,2,MEDICAL,G,24000,20.03,1,0.18,Y,3
410,23,150000,RENT,0,EDUCATION,A,24000,7.49,0,0.16,N,4
411,23,138000,RENT,7,DEBTCONSOLIDATION,D,24000,16.0,1,0.17,Y,2
412,24,18000,OWN,6,PERSONAL,A,13000,7.88,1,0.72,N,3
413,21,18000,OWN,0,VENTURE,B,6250,10.62,1,0.35,N,4
414,26,155000,RENT,7,DEBTCONSOLIDATION,B,24000,10.99,0,0.15,N,4
415,26,148000,RENT,1,EDUCATION,F,24000,18.3,1,0.16,N,2
416,21,18000,OWN,1,PERSONAL,B,2500,11.36,0,0.14,N,3
417,23,120000,RENT,4,MEDICAL,C,23750,13.47,0,0.2,N,2
418,24,54996,RENT,2,PERSONAL,B,23600,11.89,1,0.43,N,3
419,24,18000,MORTGAGE,0,DEBTCONSOLIDATION,B,10000,12.18,1,0.56,N,2
420,25,102000,RENT,9,DEBTCONSOLIDATION,C,23600,13.49,0,0.23,N,4
421,23,75000,RENT,3,PERSONAL,E,23575,14.5,1,0.31,N,4
422,22,18000,OWN,1,MEDICAL,D,5400,15.31,1,0.3,Y,2
423,22,66960,RENT,1,VENTURE,A,23400,7.49,1,0.35,N,2
424,23,60000,RENT,2,VENTURE,B,23000,12.18,1,0.38,N,4
425,24,18000,MORTGAGE,3,VENTURE,C,1200,11.34,0,0.07,Y,4
426,25,63208,RENT,9,EDUCATION,B,23000,9.91,1,0.36,N,3
427,24,65000,RENT,0,HOMEIMPROVEMENT,B,23000,11.99,1,0.35,N,4
428,23,68000,RENT,7,EDUCATION,B,23000,9.62,1,0.34,N,2
429,22,18000,OWN,1,DEBTCONSOLIDATION,B,3000,9.96,1,0.17,N,3
430,24,88000,RENT,1,VENTURE,D,23000,14.54,1,0.26,N,2
431,22,58600,RENT,5,MEDICAL,B,22750,11.36,1,0.39,N,4
432,23,70000,RENT,7,DEBTCONSOLIDATION,C,22500,14.27,1,0.32,N,2
433,24,18287,OWN,3,HOMEIMPROVEMENT,B,3000,11.99,1,0.16,N,3
434,26,69846,RENT,2,EDUCATION,F,22500,18.99,1,0.32,Y,2
435,24,73000,RENT,0,VENTURE,E,22400,16.7,1,0.31,Y,4
436,24,18500,MORTGAGE,8,PERSONAL,A,5000,9.32,1,0.27,N,3
437,23,35000,RENT,2,DEBTCONSOLIDATION,B,22250,12.69,1,0.64,N,3
438,25,43000,RENT,9,HOMEIMPROVEMENT,C,22000,13.11,1,0.51,N,2
439,25,52000,RENT,4,PERSONAL,B,22000,10.74,1,0.42,N,2
440,21,18701,MORTGAGE,0,PERSONAL,D,4200,14.11,1,0.22,Y,4
441,22,57000,RENT,6,EDUCATION,B,22000,9.63,1,0.39,N,3
442,25,58000,RENT,0,MEDICAL,C,22000,14.65,1,0.38,N,2
443,23,60000,RENT,6,DEBTCONSOLIDATION,B,22000,10.25,1,0.37,N,4
444,24,60000,RENT,3,VENTURE,C,22000,14.26,1,0.37,Y,2
445,25,18840,MORTGAGE,5,EDUCATION,B,3000,9.91,1,0.16,N,2
446,26,56000,RENT,7,MEDICAL,E,22000,17.19,1,0.39,N,3
447,22,70000,RENT,3,EDUCATION,B,22000,11.36,1,0.31,N,4
448,23,74064,RENT,3,DEBTCONSOLIDATION,B,22000,10.59,0,0.3,N,3
449,24,76597,RENT,5,EDUCATION,B,22000,9.25,0,0.29,N,2
450,22,19000,OWN,6,MEDICAL,A,3625,8.49,1,0.19,N,3
451,26,77000,RENT,0,VENTURE,A,22000,6.54,0,0.29,N,3
452,21,19000,OWN,5,MEDICAL,A,6000,8.49,1,0.32,N,3
453,26,82600,RENT,10,VENTURE,B,22000,12.69,0,0.27,N,2
454,24,19000,OWN,3,MEDICAL,C,7400,13.85,1,0.39,N,2
455,25,19000,OWN,3,DEBTCONSOLIDATION,A,4000,7.4,1,0.21,N,3
456,23,84000,RENT,3,DEBTCONSOLIDATION,B,22000,11.71,0,0.26,N,4
457,25,77650,RENT,8,PERSONAL,B,22000,11.48,1,0.28,N,3
458,25,82000,RENT,1,EDUCATION,E,22000,17.51,1,0.27,N,2
459,21,19012,MORTGAGE,0,DEBTCONSOLIDATION,D,3500,14.61,1,0.18,N,3
460,23,99996,RENT,3,DEBTCONSOLIDATION,A,22000,7.88,0,0.22,N,4
461,22,19200,MORTGAGE,6,PERSONAL,B,4950,11.71,1,0.26,N,2
462,25,57000,RENT,4,PERSONAL,B,21700,11.99,1,0.38,N,2
463,24,54000,RENT,5,VENTURE,C,21600,13.49,1,0.4,N,2
464,23,56000,RENT,8,MEDICAL,G,21600,21.21,1,0.39,Y,4
465,26,63000,RENT,2,DEBTCONSOLIDATION,C,21600,14.35,1,0.34,Y,3
466,22,82000,RENT,3,PERSONAL,C,21600,13.61,0,0.26,Y,3
467,22,78000,RENT,6,DEBTCONSOLIDATION,B,21600,11.26,1,0.28,N,3
468,22,19200,OWN,0,VENTURE,B,2400,10.59,0,0.13,N,3
469,24,112140,RENT,8,MEDICAL,A,21600,7.9,0,0.19,N,2
470,24,19200,MORTGAGE,4,HOMEIMPROVEMENT,A,7000,5.99,1,0.36,N,4
471,25,19200,OWN,4,EDUCATION,B,3000,11.99,1,0.16,N,4
472,24,59000,RENT,5,MEDICAL,D,21500,16.89,1,0.36,N,3
473,24,70000,RENT,5,HOMEIMPROVEMENT,B,21500,9.99,1,0.31,N,3
474,24,116000,RENT,5,EDUCATION,D,21500,15.33,0,0.19,Y,3
475,25,60000,RENT,5,EDUCATION,A,21450,7.29,1,0.36,N,4
476,22,31000,RENT,5,DEBTCONSOLIDATION,B,21250,12.42,1,0.69,N,3
477,25,47052,RENT,5,VENTURE,B,21250,10.99,1,0.45,N,2
478,25,51060,RENT,9,VENTURE,A,21250,6.91,1,0.42,N,2
479,22,19200,MORTGAGE,6,DEBTCONSOLIDATION,C,5000,14.17,1,0.26,Y,2
480,22,53000,RENT,3,MEDICAL,B,21250,10.25,1,0.4,N,3
481,24,56000,RENT,8,VENTURE,D,21250,15.95,1,0.38,Y,3
482,24,65000,RENT,4,EDUCATION,D,21250,15.95,1,0.33,Y,4
483,21,35000,RENT,3,VENTURE,B,21000,12.53,1,0.6,N,4
484,22,19200,MORTGAGE,6,HOMEIMPROVEMENT,D,1400,14.91,1,0.07,Y,4
485,26,40000,RENT,3,MEDICAL,A,21000,6.54,1,0.53,N,4
486,26,42000,RENT,0,MEDICAL,F,21000,17.26,1,0.5,Y,4
487,23,63000,RENT,2,MEDICAL,B,21000,11.36,1,0.33,N,2
488,26,19200,MORTGAGE,5,VENTURE,A,4000,7.51,1,0.21,N,4
489,22,59000,RENT,2,PERSONAL,B,21000,10.71,1,0.36,N,3
490,22,70500,RENT,3,PERSONAL,C,21000,13.98,0,0.3,Y,4
491,26,65219,RENT,11,DEBTCONSOLIDATION,D,21000,14.09,1,0.32,N,3
492,22,75000,RENT,2,EDUCATION,B,21000,10.0,0,0.28,N,3
493,22,19200,MORTGAGE,3,MEDICAL,D,5000,15.33,1,0.26,N,3
494,25,62047,RENT,9,MEDICAL,E,21000,16.32,1,0.29,Y,4
495,24,79000,RENT,8,HOMEIMPROVEMENT,A,21000,7.9,0,0.27,N,2
496,23,80000,RENT,3,MEDICAL,B,21000,11.99,0,0.26,N,3
497,24,84000,RENT,8,MEDICAL,B,21000,10.75,0,0.25,N,4
498,26,85000,RENT,3,HOMEIMPROVEMENT,C,21000,13.92,0,0.25,N,3
499,22,93000,RENT,1,EDUCATION,B,21000,9.91,0,0.23,N,3
500,26,81000,RENT,10,EDUCATION,E,21000,16.95,1,0.26,Y,3
501,26,97000,RENT,1,EDUCATION,A,21000,7.9,0,0.22,N,3
502,25,100000,RENT,2,PERSONAL,D,21000,16.49,1,0.21,Y,3
503,26,19200,OTHER,0,PERSONAL,C,7500,11.97,1,0.39,Y,2
504,21,19253,MORTGAGE,4,DEBTCONSOLIDATION,A,6250,6.17,1,0.32,N,3
505,26,125000,RENT,5,HOMEIMPROVEMENT,A,21000,8.9,0,0.17,N,2
506,25,125000,RENT,9,EDUCATION,C,21000,12.99,0,0.17,Y,3
507,23,82000,RENT,2,PERSONAL,B,20900,12.69,0,0.25,N,2
508,21,19500,MORTGAGE,0,EDUCATION,B,15000,9.64,1,0.77,N,2
509,26,50000,RENT,7,VENTURE,A,20500,7.49,1,0.41,N,3
510,23,70000,RENT,2,EDUCATION,C,20500,13.16,0,0.29,Y,3
511,22,19800,OWN,1,EDUCATION,A,2100,8.38,0,0.11,N,4
512,23,54000,RENT,7,PERSONAL,A,20375,7.49,1,0.38,N,2
513,26,26000,RENT,10,EDUCATION,B,20050,9.76,1,0.77,N,2
514,24,33000,RENT,1,DEBTCONSOLIDATION,B,20000,10.99,1,0.61,N,3
515,23,20000,OWN,0,PERSONAL,B,5000,11.71,0,0.25,N,4
516,22,20000,OWN,6,PERSONAL,B,9250,10.65,0,0.46,N,4
517,24,35364,RENT,1,MEDICAL,B,20000,12.53,1,0.57,N,4
518,25,38000,RENT,4,MEDICAL,D,20000,14.59,1,0.53,N,4
519,23,32000,RENT,3,DEBTCONSOLIDATION,D,20000,12.61,1,0.63,N,4
520,25,38004,RENT,6,MEDICAL,C,20000,13.11,1,0.53,N,2
521,23,20000,MORTGAGE,2,MEDICAL,B,6400,10.65,0,0.32,N,4
522,25,38556,RENT,9,PERSONAL,C,20000,11.22,1,0.52,Y,4
523,23,32900,RENT,1,EDUCATION,D,20000,16.0,1,0.61,N,2
524,25,34000,RENT,10,HOMEIMPROVEMENT,B,20000,8.88,1,0.59,N,4
525,24,40000,RENT,4,PERSONAL,B,20000,12.53,1,0.5,N,3
526,26,20000,MORTGAGE,5,MEDICAL,A,4800,5.99,0,0.24,N,3
527,25,42000,RENT,2,EDUCATION,C,20000,13.47,1,0.48,N,4
528,22,42224,RENT,7,VENTURE,A,20000,6.99,1,0.47,N,4
529,25,20000,OWN,0,PERSONAL,D,5650,15.99,0,0.28,Y,2
530,22,37212,RENT,6,DEBTCONSOLIDATION,E,20000,16.69,1,0.54,N,3
531,25,38000,RENT,9,MEDICAL,B,20000,11.11,1,0.53,N,4
532,22,45000,RENT,0,EDUCATION,A,20000,7.9,1,0.44,N,4
533,23,45000,RENT,4,PERSONAL,B,20000,10.25,1,0.44,N,2
534,23,20000,OWN,7,MEDICAL,A,1200,7.49,0,0.06,N,3
535,22,45000,RENT,1,DEBTCONSOLIDATION,C,20000,13.92,1,0.44,Y,3
536,24,39000,RENT,5,MEDICAL,D,20000,14.74,1,0.51,N,2
537,24,46500,RENT,5,EDUCATION,B,20000,10.62,1,0.43,N,2
538,22,48000,RENT,7,VENTURE,B,20000,10.65,1,0.42,N,3
539,22,42000,RENT,1,PERSONAL,D,20000,12.99,1,0.48,N,3
540,22,48500,RENT,1,VENTURE,B,20000,11.36,1,0.41,N,4
541,22,20000,OWN,3,EDUCATION,A,7500,5.79,0,0.38,N,4
542,23,49400,RENT,0,EDUCATION,A,20000,6.54,1,0.4,N,4
543,25,20000,MORTGAGE,1,VENTURE,A,4000,5.79,0,0.2,N,2
544,25,50000,RENT,10,DEBTCONSOLIDATION,A,20000,7.49,1,0.4,N,3
545,25,50000,RENT,9,EDUCATION,C,20000,13.43,1,0.4,N,2
546,22,50000,RENT,6,DEBTCONSOLIDATION,C,20000,13.22,1,0.4,N,2
547,22,20000,OWN,1,VENTURE,C,5000,14.72,0,0.25,N,3
548,22,44000,RENT,2,EDUCATION,E,20000,15.68,1,0.45,N,4
549,25,50950,RENT,5,HOMEIMPROVEMENT,B,20000,11.48,1,0.39,N,3
550,24,51000,RENT,8,VENTURE,B,20000,10.38,1,0.39,N,3
551,22,51000,RENT,5,EDUCATION,B,20000,12.53,1,0.39,N,3
552,22,51000,RENT,0,EDUCATION,C,20000,13.47,1,0.39,N,2
553,24,51500,RENT,6,VENTURE,B,20000,12.21,1,0.39,N,4
554,25,51996,RENT,9,VENTURE,B,20000,10.99,1,0.38,N,3
555,25,52000,RENT,1,EDUCATION,B,20000,11.36,1,0.38,N,4
556,22,46000,RENT,2,DEBTCONSOLIDATION,D,20000,16.0,1,0.43,Y,4
557,26,20000,MORTGAGE,1,PERSONAL,A,1500,7.74,0,0.07,N,3
558,24,52000,RENT,8,EDUCATION,D,20000,15.65,1,0.38,Y,2
559,25,46000,RENT,9,DEBTCONSOLIDATION,C,20000,11.78,1,0.43,Y,2
560,22,47000,RENT,5,MEDICAL,D,20000,16.77,1,0.43,N,3
561,22,54000,RENT,2,EDUCATION,B,20000,9.91,1,0.37,N,4
562,23,48000,RENT,7,MEDICAL,D,20000,15.65,1,0.42,N,4
563,23,48000,RENT,0,MEDICAL,D,20000,14.96,1,0.42,N,3
564,23,54000,RENT,1,VENTURE,B,20000,11.83,1,0.37,N,4
565,24,48912,RENT,0,MEDICAL,C,20000,11.66,1,0.41,N,4
566,26,54996,RENT,8,EDUCATION,B,20000,12.18,1,0.36,N,4
567,24,55000,RENT,8,HOMEIMPROVEMENT,A,20000,6.91,1,0.36,N,2
568,25,55000,RENT,3,DEBTCONSOLIDATION,A,20000,6.91,1,0.36,N,3
569,26,49000,RENT,0,HOMEIMPROVEMENT,F,20000,19.79,1,0.41,N,3
570,25,55000,RENT,0,VENTURE,B,20000,9.88,1,0.36,N,4
571,22,20000,MORTGAGE,0,PERSONAL,B,16600,9.76,0,0.83,N,3
572,23,55000,RENT,5,DEBTCONSOLIDATION,B,20000,12.53,1,0.36,N,2
573,23,20004,MORTGAGE,6,PERSONAL,A,7125,6.99,0,0.36,N,2
574,23,57000,RENT,3,EDUCATION,D,20000,16.89,1,0.35,N,2
575,22,51012,RENT,1,PERSONAL,D,20000,17.49,1,0.39,Y,4
576,23,20004,MORTGAGE,2,EDUCATION,E,2500,16.82,0,0.12,Y,2
577,22,58000,RENT,0,DEBTCONSOLIDATION,C,20000,13.11,1,0.34,N,2
578,23,58800,RENT,7,DEBTCONSOLIDATION,A,20000,7.66,1,0.34,N,3
579,26,59000,RENT,10,MEDICAL,A,20000,6.17,1,0.34,N,3
580,26,53000,RENT,1,PERSONAL,E,20000,16.35,1,0.38,Y,4
581,23,60000,RENT,7,MEDICAL,A,20000,7.9,1,0.33,N,2
582,24,54000,RENT,2,VENTURE,D,20000,16.49,1,0.37,N,2
583,26,20280,MORTGAGE,5,HOMEIMPROVEMENT,A,7000,8.0,0,0.35,N,2
584,24,60000,RENT,0,PERSONAL,B,20000,10.99,1,0.33,N,2
585,24,20352,OWN,3,VENTURE,A,7750,6.91,0,0.38,N,3
586,25,54000,RENT,6,PERSONAL,B,20000,8.88,1,0.37,N,3
587,23,54000,RENT,6,DEBTCONSOLIDATION,D,20000,14.84,1,0.37,Y,3
588,23,54000,RENT,2,PERSONAL,B,20000,11.12,1,0.37,N,2
589,22,60000,RENT,4,EDUCATION,A,20000,7.88,1,0.33,N,3
590,22,20400,MORTGAGE,6,EDUCATION,D,6000,15.99,0,0.29,Y,4
591,24,20400,MORTGAGE,5,DEBTCONSOLIDATION,B,5500,10.99,0,0.27,N,4
592,25,54000,RENT,1,PERSONAL,D,20000,15.65,1,0.37,Y,3
593,24,54000,RENT,1,PERSONAL,E,20000,17.04,1,0.37,Y,3
594,23,60000,RENT,3,EDUCATION,B,20000,12.21,1,0.33,N,2
595,21,20400,OWN,2,EDUCATION,C,1275,15.23,0,0.06,Y,3
596,25,54000,RENT,1,DEBTCONSOLIDATION,D,20000,14.11,1,0.37,N,4
597,24,60000,RENT,0,PERSONAL,B,20000,11.14,1,0.33,N,2
598,21,20400,OWN,5,MEDICAL,B,2400,11.49,0,0.12,N,4
599,24,60000,RENT,8,PERSONAL,D,20000,13.87,1,0.33,N,4
600,26,60000,RENT,3,HOMEIMPROVEMENT,B,20000,10.08,1,0.33,N,4
601,23,54504,RENT,1,PERSONAL,E,20000,16.7,1,0.37,Y,4
602,24,55000,RENT,2,VENTURE,E,20000,18.64,1,0.36,N,2
603,24,61000,RENT,2,HOMEIMPROVEMENT,B,20000,12.18,1,0.33,N,4
604,25,62000,RENT,3,MEDICAL,A,20000,6.54,1,0.32,N,3
605,24,56000,RENT,3,EDUCATION,D,20000,14.61,1,0.36,Y,4
606,21,56000,RENT,4,VENTURE,E,20000,17.39,1,0.36,Y,3
607,24,62400,RENT,8,HOMEIMPROVEMENT,B,20000,11.12,1,0.32,N,2
608,25,62400,RENT,7,VENTURE,B,20000,11.48,1,0.32,N,2
609,25,63000,RENT,3,MEDICAL,B,20000,12.42,1,0.32,N,3
610,26,58000,RENT,0,DEBTCONSOLIDATION,B,20000,10.25,1,0.34,N,2
611,23,65000,RENT,0,MEDICAL,B,20000,10.65,1,0.31,N,3
612,24,20800,OWN,0,PERSONAL,D,5000,16.29,0,0.24,Y,3
613,23,65000,RENT,0,MEDICAL,B,20000,10.37,1,0.31,N,2
614,23,65000,RENT,7,VENTURE,B,20000,11.49,1,0.31,N,3
615,24,20856,OWN,4,VENTURE,B,10000,10.59,0,0.48,N,4
616,25,20868,OWN,0,VENTURE,C,5375,13.49,0,0.26,Y,2
617,23,59000,RENT,7,EDUCATION,C,20000,12.29,1,0.34,N,4
618,21,21000,MORTGAGE,5,DEBTCONSOLIDATION,D,3500,17.27,1,0.17,Y,2
619,26,65004,RENT,7,DEBTCONSOLIDATION,B,20000,11.99,1,0.31,N,2
620,25,59004,RENT,1,PERSONAL,D,20000,14.84,1,0.34,Y,2
621,23,59004,RENT,5,DEBTCONSOLIDATION,B,20000,10.83,1,0.34,N,2
622,23,65500,RENT,2,DEBTCONSOLIDATION,C,20000,13.22,1,0.31,N,2
623,22,66996,RENT,3,EDUCATION,B,20000,12.18,0,0.3,N,2
624,23,67000,RENT,0,MEDICAL,B,20000,11.11,0,0.3,N,2
625,24,67000,RENT,5,HOMEIMPROVEMENT,C,20000,13.48,0,0.3,Y,2
626,26,68000,RENT,10,EDUCATION,B,20000,10.75,0,0.29,N,4
627,25,68000,RENT,4,PERSONAL,C,20000,12.53,0,0.29,Y,4
628,24,62400,RENT,4,DEBTCONSOLIDATION,D,20000,14.84,1,0.32,N,4
629,23,69500,RENT,3,VENTURE,E,20000,17.74,0,0.29,Y,2
630,25,70000,RENT,5,HOMEIMPROVEMENT,B,20000,9.99,0,0.29,N,2
631,22,70000,RENT,2,PERSONAL,A,20000,6.91,0,0.29,N,4
632,25,71004,RENT,9,PERSONAL,D,20000,14.09,0,0.28,N,2
633,22,21000,MORTGAGE,4,DEBTCONSOLIDATION,B,3000,11.49,0,0.14,N,3
634,23,71004,RENT,8,EDUCATION,D,20000,14.09,0,0.28,N,3
635,23,55392,RENT,3,MEDICAL,D,20000,15.2,1,0.31,Y,4
636,24,72000,RENT,5,MEDICAL,B,20000,11.83,0,0.28,N,2
637,24,21000,OTHER,4,PERSONAL,B,6000,12.21,0,0.29,N,2
638,23,66000,RENT,1,VENTURE,D,20000,14.11,1,0.3,N,3
639,22,66000,RENT,3,DEBTCONSOLIDATION,D,20000,14.42,1,0.3,N,2
640,24,72000,RENT,4,HOMEIMPROVEMENT,D,20000,14.74,0,0.28,Y,3
641,24,74000,RENT,0,HOMEIMPROVEMENT,B,20000,12.69,0,0.27,N,3
642,22,21120,MORTGAGE,3,DEBTCONSOLIDATION,D,1625,16.89,1,0.08,Y,3
643,25,21221,MORTGAGE,4,VENTURE,B,8500,9.63,0,0.4,N,4
644,24,75000,RENT,4,HOMEIMPROVEMENT,B,20000,8.88,0,0.27,N,3
645,26,75000,RENT,5,MEDICAL,A,20000,6.91,0,0.27,N,4
646,25,75000,RENT,0,PERSONAL,B,20000,10.38,0,0.27,N,3
647,22,69000,RENT,6,DEBTCONSOLIDATION,B,20000,10.99,1,0.29,N,4
648,26,21600,OWN,5,EDUCATION,B,5200,12.42,0,0.24,N,3
649,24,69000,RENT,0,HOMEIMPROVEMENT,E,20000,14.82,1,0.29,N,4
650,23,75600,RENT,3,PERSONAL,E,20000,16.32,0,0.26,Y,3
651,23,59497,RENT,0,MEDICAL,E,20000,16.0,1,0.29,N,3
652,23,76000,RENT,7,MEDICAL,B,20000,10.37,0,0.26,N,3
653,26,70000,RENT,7,DEBTCONSOLIDATION,C,20000,13.16,1,0.29,N,3
654,24,70000,RENT,8,VENTURE,E,20000,14.88,1,0.29,N,4
655,22,77004,RENT,6,DEBTCONSOLIDATION,C,20000,13.98,0,0.26,N,4
656,26,71004,RENT,0,HOMEIMPROVEMENT,D,20000,13.36,1,0.28,Y,2
657,21,21600,OWN,4,VENTURE,A,7125,6.99,0,0.33,N,3
658,22,21600,MORTGAGE,4,EDUCATION,A,4025,5.42,0,0.19,N,4
659,24,21600,MORTGAGE,8,MEDICAL,A,8000,5.42,0,0.37,N,2
660,26,78000,RENT,8,HOMEIMPROVEMENT,C,20000,13.85,0,0.26,Y,4
661,22,21600,MORTGAGE,4,PERSONAL,C,4000,12.99,0,0.19,N,2
662,26,21600,OWN,4,MEDICAL,B,4200,9.99,0,0.19,N,3
663,23,61200,RENT,4,MEDICAL,B,20000,11.14,1,0.28,N,2
664,21,21600,MORTGAGE,2,DEBTCONSOLIDATION,A,3800,5.99,0,0.18,N,2
